id	caseid	fid	pos0	pos1	owner	date	memo	ctid	cid	fid	seltext	pos0	pos1	owner	date	memo	avid	important	cid	name	memo	catid	owner	date	color
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		189	15	4	Participants did not receive a (803)   lot of credits for taking part in such a long App. I think it was a bit (804)   discouraging for them. I think having in-house workshops gives a lot (805)   more credit than participating in such an online App.	53013	53262	Vinayak	2024-07-31 12:24:02				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		190	6	4	(812)   [collaborator | Label: A3]: Yes. There is a toolbox approach.	53578	53647	Vinayak	2024-07-31 12:24:43				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		18	11	3	but (451)   on the other side, you have also weeks where you were really try to (452)   network, try to get in touch, phoning different people with no (453)   responses, nothing.	29779	29957	Vinayak	2024-07-31 07:59:18				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		19	18	3	(666)   [collaborator | Label: A4]: This is also a challenge I learned. This was somehow for (667)   me, a challenge I solved this year that I also had to prioritize in (668)   very clear ways my work, not because the line between prioritizing and (669)   getting my own workload done. For me, it was very difficult to (670)   understand where the line was and having my fingers in too many pots, (671)   let's say.	44633	45048	Vinayak	2024-07-31 08:00:03				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		20	16	3	Definitely does (716)   this is a very, very good point and there I think the trust and (717)   relationship building can be challenging, but can be also very good if (718)   you manage the challenge because then you somehow develop new steps (719)   with your colleagues and through a challenge, you might get also a new (720)   dynamic into a team, I would say.	48029	48392	Vinayak	2024-07-31 08:00:24				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		21	3	3	(722)   [collaborator | Label: A4]: Then the competing needs of the co-creators. This goes, (723)   I think, hand-in-hand with the point I mentioned before. Of course, we (724)   have to adapt on things we might not want to do in the first place. (725)   This is okay. That's life,	48410	48691	Vinayak	2024-07-31 08:01:03				3	03 Competing needs		1	Vinayak	2024-07-30 17:59:18	#CB5E3C
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		131	3	3	(94)   [collaborator | Label: A4]: I would say, in the first year, we really had to roll up (95)   this kind of logic and this kind of mindset and of course, with (96)   different stakeholders, you always get different targets or different (97)   goals they have,	5894	6157	Vinayak	2024-07-31 10:39:43				3	03 Competing needs		1	Vinayak	2024-07-30 17:59:18	#CB5E3C
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		132	3	3	(117)   [collaborator | Label: A4]: There you somehow find out that, for example, in my (118)   point of view, physicians are coming often or are coming from a more (119)   technical part of you. Meaning, okay, well, there is a training. Yes, (120)   we know trainings. We have to do such trainings. Patient safety, yes, (121)   it's a hot topic, but how you do then the training. This is then more (122)   the technical point of view in the sense, like, okay, well, for (123)   example, medication, we have different colors for different (124)   medications. We have a person who provides or who takes care of the (125)   right medication for the right person, but this is all technical. Or, (126)   for example, me as a researcher, there is no or there was not so much, (127)   understanding is not the right word, there was not so much-- They (128)   didn't think about what role communication plays.	7310	8213	Vinayak	2024-07-31 10:41:13				3	03 Competing needs		1	Vinayak	2024-07-30 17:59:18	#CB5E3C
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		135	11	3	(187)   [collaborator | Label: A4]: For example, when you go on the street and ask pregnant (188)   women, do you want to participate in a communication intervention, I (189)   was surprised that it's pretty hard to keep them in the study to (190)   motivate them to fill in the questionnaire, to go to the training, (191)   after birth to fill in the second questionnaire, all these points, of (192)   course, it was like it is normal that it's hard to recruit such (193)   patients,	12041	12525	Vinayak	2024-07-31 10:45:14				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		136	18	3	When (216)   you think in a broader perspective, then, of course, I said it before, (217)   you have to also give people roles or some people taking the role. For (218)   example, there are always people who are engaged, but they are also (219)   people who are more in the background.	14076	14361	Vinayak	2024-07-31 10:47:48				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		137	11	3	They are doing their things, but (220)   you have to somehow take their hands and get them into the idea, to (221)   explain the idea,	14362	14496	Vinayak	2024-07-31 10:51:13				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		139	18	3	This is somehow, I would say, a pretty (316)   difficult job because you not only have to discuss on different levels (317)   at the beginning with people, with members, you also have to dive (318)   sometimes in areas, I can imagine, where you were not happy in the (319)   beginning with, because as a group leader, you have to make decisions.	20739	21084	Vinayak	2024-07-31 10:54:53				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		140	4	3	That you (381)   have to take care of the different stakeholders and of course, somehow (382)   the language and the style differs in between and it has to be also a (383)   different style to get these people in a participatory approach or in (384)   the approach you mentioned here.	25013	25297	Vinayak	2024-07-31 10:55:50				4	04 Language or custom differences		1	Vinayak	2024-07-30 17:59:18	#CEF6CE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		141	5	3	(259)   There are also different personalities who are more maybe in the first (260)   line, who like to, I would say, take the role of the team leader, in a (261)   sense. They are people or partners who somehow need to be taken on the (262)   hand in a way that they are not lost in translation somehow and to stay (263)   on their side to say, okay, well, we are at this point can you, for (264)   example, take this action point on your side. This should be done. If (265)   you have questions, then come back to me.	17057	17577	Vinayak	2024-07-31 10:56:23				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		142	11	3	(404)   [collaborator | Label: A4]: This was somehow my romantic point of view that (405)   everybody is interested in the project,	26551	26682	Vinayak	2024-07-31 10:56:53				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		143	11	3	Giving me not a response, of course, be truly not reading (458)   the email, not going on the phone. Of course, there might be technical (459)   issues, but I think also you can read in this also as a point of view (460)   they might have when they are not coming back to you, when they are not (461)   trying to participate in the project and what way it might be.	30164	30529	Vinayak	2024-07-31 11:00:14				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		144	11	3	but we (482)   somehow reached a point where we didn't get so many participants as we (483)   wanted,	31856	31957	Vinayak	2024-07-31 11:02:01				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		145	11	3	It took me, I think, almost (489)   half a year to get in touch with the government, or the person who is (490)   in charge of health in [german_city | replacement: city_29], and we are now discussing how the (491)   project can be taken in different districts to support people where (492)   they live.	32377	32680	Vinayak	2024-07-31 11:05:24				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		146	3	3	(627)   [collaborator | Label: A4]: Challenges, I would say is somehow you might feel a bit (628)   lost when, for example, in the app, when we started, we were getting (629)   tons of information, ideas from other people from the project, but you (630)   somehow have to take care that every information, every idea is (631)   represented in the app, but of course, not always in the same amount. (632)   For example, we can't take every lesson in the app super low, even if (633)   my co-creator, my group member has a very good idea, we have to somehow (634)   find ways to readapt the idea to the circumstances we have. This was a (635)   big challenge then, of course, to take and retake at some points every (636)   time like the discussion and to provoke somehow also a response.	41880	42666	Vinayak	2024-07-31 11:18:16				3	03 Competing needs		1	Vinayak	2024-07-30 17:59:18	#CB5E3C
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		147	18	3	(638)   [collaborator | Label: A4]: For example, now we are making adaptations on the app (639)   and somehow I worked on it three months ago or two months ago I (640)   started, but this was a process which was like under the group process (641)   because it just was like I had to work on it really extensively and (642)   then I had to talk to my colleagues, bringing them in charge. They were (643)   all in the know. They knew about it that it would come up, but they had (644)   also other things to do, so in a way that you are not only concerned (645)   and challenged in a way that you have to get them into your boat, I (646)   would say, into the route you want to run now or you have to run now, (647)   you also have to adapt to their background and circumstances.	42684	43461	Vinayak	2024-07-31 11:18:38				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		148	16	3	(649)   [collaborator | Label: A4]: Of course, they had other things to do which were as (650)   same important as the app right now, but I must say, thinking that you (651)   can plan these things, for example, straight up in the beginning of the (652)   year and to say, well, this is not the plan and on this stage, I don't (653)   know, July, I will come up to you. It doesn't work out. It doesn't. (654)   There are so many changes which are always in the project and also in (655)   groups of people that I think that trust, empathy and the overall goal (656)   and understanding, these are the components which make a challenge or (657)   challenging situation to a handle. You can somehow handle the (658)   situation, so it's not a challenge where you feel lost. It's more a (659)   challenge where you have to take care of everybody, have to get (660)   everybody in touch with you, but then also to step back and trust the (661)   people that do work, that maybe the ideas are good, because you are not (662)   able to correct every single step of your day.	43479	44547	Vinayak	2024-07-31 11:19:24				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		149	18	3	(683)   [collaborator | Label: A4]: Of course, the amount. When we help each other in a (684)   project phase or in a co-creative process, we assume that the task the (685)   other one is doing fits perfectly well, but we don't know. This is (686)   somehow part of the process from the person who receives the task or (687)   wanted to solve a task, but also from the one who is in charge of it (688)   and there I think this group dynamic gets also very sensitive to find (689)   out what works out well, what's maybe not a strength.	45759	46294	Vinayak	2024-07-31 11:20:26				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		150	18	3	(694)   [collaborator | Label: A4]: Yes, definitely.	46475	46527	Vinayak	2024-07-31 11:20:52				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		151	17	3	(710)   [collaborator | Label: A4]: On too much required from the co-creators. I already (711)   said, I think a few minutes ago. I can't each time put myself in the (712)   shoes, but I have to be aware that maybe the task right now or in (713)   general might be too much, too complicated because the person or the (714)   colleague is not coming from my point of view and can't really adapt to (715)   the task I want him or her to be a co-creator with me.	47569	48028	Vinayak	2024-07-31 11:22:36				17	18 Skills or knowledge gap		1	Vinayak	2024-07-30 17:59:18	#BE81F7
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		152	18	3	but I think it becomes really challenging (726)   when you see a person put so much work in it and the work outcome is (727)   really super low or super little, but then you have to look for (728)   solutions. How can I help? How can we help to maybe stimulate the (729)   person in a new way, maybe with their strengths that the person can get (730)   a new stimulation to see, okay, well, I ran in one direction that (731)   doesn't work out, but now I've got some new ideas and maybe some of (732)   these ideas also concerning the strength of the person himself, I would (733)   say.	48692	49279	Vinayak	2024-07-31 11:23:21				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		153	18	3	(739)   [collaborator | Label: A4]: Yes, exactly.	49525	49574	Vinayak	2024-07-31 11:23:45				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		154	10	3	(766)   [collaborator | Label: A4]: Yes. As an additional stakeholder, I would really want (767)   to get one or two stakeholders who are working with pregnant women from (768)   lower socioeconomic status, because we are all in the project better (769)   educated. That's a fact. We can't, discuss it. We can and we have when (770)   we adapt very good ideas and change the app really dramatically but I (771)   think we are only able to make changes in a way where we might feel, (772)   okay, this is now super understandable or this is now super short. You (773)   don't have to read so much. There is easy wording, but we don't have (774)   people who are really working with those kinds of women support (775)   persons.	51111	51837	Vinayak	2024-07-31 11:24:14				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		155	10	3	(777)   [collaborator | Label: A4]: We need their point of view and I think you can't get (778)   this kind of view when you are just interviewing them in a way. Well, (779)   what do you what would you recommend because then a person has to be, (780)   for example, in two hours such a person would then have to really have (781)   a super fixed plan or design for an app. I think to involve such people (782)   from the beginning on in a project would be something I would like to (783)   change the next time.	51855	52367	Vinayak	2024-07-31 11:24:29				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		156	10	3	(789)   [collaborator | Label: A4]: Exactly.	52647	52691	Vinayak	2024-07-31 11:24:58				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		28	4	5	(274)   [collaborator | Label: A6]: Yes, I already mentioned it several times. The gap (275)   between theory and the practical field was a huge challenge. Most of (276)   the team members haven't experienced the clinics before. The same for (277)   us in the clinics, our way of thinking was just really different.	17569	17884	Vinayak	2024-07-31 08:06:51				4	04 Language or custom differences		1	Vinayak	2024-07-30 17:59:18	#CEF6CE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		191	9	5	(80)   [collaborator | Label: A6]: For example, also targeting the health care workers. (81)   We've learned from the training that they have a tremendously stressful (82)   and daily work life, so they have less time for participating or using (83)   communication tools or trainings.	4808	5093	Vinayak	2024-07-31 12:34:34				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		192	18	5	We really learned we need to minimize (84)   or reduce important information and we can't overload them with too (85)   much information. Even if it's important, we really have to focus on (86)   specific points because they're already overloaded with work and (87)   stress. I think the mental capacity. How do we call it?	5094	5417	Vinayak	2024-07-31 12:35:02				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		193	9	5	(153)   [collaborator | Label: A6]: Yes, I think so. I think a third principle would be just (154)   time pressure. I think we needed to be in time for the project and also (155)   for the app providers. So we had deadlines which influenced the (156)   development.	9611	9876	Vinayak	2024-07-31 12:35:53				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		194	16	5	and me and my colleague at the hospital, we (188)   were new. We didn't know each other, and it just needed time to build (189)   trust and work structures.	11784	11940	Vinayak	2024-07-31 12:36:49				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		195	9	5	The (278)   challenge was we needed more time	17885	17930	Vinayak	2024-07-31 12:38:58				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		196	4	5	and more understanding for each other (279)   to get a better product.	17931	18001	Vinayak	2024-07-31 12:39:28				4	04 Language or custom differences		1	Vinayak	2024-07-30 17:59:18	#CEF6CE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		197	6	5	We had a challenge with the project structure, (280)   and sometimes it was like we were new to the clinic and not part of the (281)   clinical team.	18002	18151	Vinayak	2024-07-31 12:40:12				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		200	6	5	This was a challenge as well because (285)   we couldn't include, in my point of view properly, for example, the (286)   health care workers because we elected in the beginning of the project (287)   design, which is an important part to work very close with the end (288)   users.	18454	18735	Vinayak	2024-07-31 12:42:14				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		201	9	5	(298)   [collaborator | Label: A6]: Yes, of course I think so. Sometimes we were a bit too (299)   much in the time rush	19302	19422	Vinayak	2024-07-31 12:43:25				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		202	6	5	or too focused on the aims and sometimes, for (300)   example.	19423	19485	Vinayak	2024-07-31 12:43:39				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		203	6	5	It was really difficult to get the important information (282)   or experiences, for example, from the midwives or the doctors because (283)   they were not a full time part of [digital_intervention | Case: A].	18152	18362	Vinayak	2024-07-31 12:44:14				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		204	9	5	[digital_intervention | Case: A] was just an add (284)   on to the stressful working life.	18363	18453	Vinayak	2024-07-31 12:44:42				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		205	7	5	COVID hit us, so it was problematic but in theory, we could (301)   have managed to change positions like I noticed before.	19486	19609	Vinayak	2024-07-31 12:45:00				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		206	7	5	So to get a (302)   better understanding from the other side, just to get more time for (303)   longer discussions that would have boosted our co-creation process if (304)   we had more time in presence as well with the team to discuss the gap.	19610	19854	Vinayak	2024-07-31 12:51:50				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		207	6	5	(306)   [collaborator | Label: A6]: I noticed as well it would have helped if we had (307)   clinicians in the project from the clinic because we were from [german_city | replacement: city_40], (308)   sending to [organisation | Label: AO02] and totally new in the clinic. We needed to have (309)   more familiar structures to get better on that.	19872	20218	Vinayak	2024-07-31 12:52:19				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		208	9	5	As well, it was (310)   difficult because the doctors had less time, of course, because it's (311)   such a stressful work environment. There were other priorities quite (312)   often because you can't change the timetable of birth, which was just (313)   difficult in the nature of the working structure.	20219	20524	Vinayak	2024-07-31 12:52:42				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		209	11	5	(323)   [collaborator | Label: A6]: Yes, you need the right stakeholders in the game.	21074	21159	Vinayak	2024-07-31 12:53:05				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		210	5	5	It (324)   sounds terrible, but I was like “no one” in the clinic because I was (325)   just there, [sent to] it, and I had no power to influence something.	21160	21316	Vinayak	2024-07-31 12:53:30				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		211	11	5	It (326)   would have helped if we had more responsibility or more action at the (327)   leading level. If you have two or three leading persons, doctors, (328)   midwives who are convinced from the tool, it's easier to get everyone (329)   to the tool or to motivate to try the tool. This was difficult, but (330)   sometimes able.	21317	21649	Vinayak	2024-07-31 12:53:59				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		212	15	5	But then almost focused on how can I create win-win (331)   situation? How can I help the healthcare workers to get support in (332)   exchange?	21650	21794	Vinayak	2024-07-31 12:54:29				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		213	3	5	(350)   [collaborator | Label: A6]: Yes, of course. I think competing needs co-creations. I (351)   said several times before it's like the gap.	22823	22967	Vinayak	2024-07-31 12:55:24				3	03 Competing needs		1	Vinayak	2024-07-30 17:59:18	#CB5E3C
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		214	4	5	There were a lot of (352)   differences in language which I noticed, for example, all the (353)   psychologists or we were a lot of psychologists in the team. We had a (354)   different understanding of language or using words compared to the (355)   doctors or midwives. Like self-efficacy or interpersonal communication (356)   sounds daily language for me, but I remember some meetings with the (357)   clinicians and they just didn't get some questions because they were (358)   not familiar with our language.	22968	23482	Vinayak	2024-07-31 12:55:37				4	04 Language or custom differences		1	Vinayak	2024-07-30 17:59:18	#CEF6CE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		215	10	5	Yes. Also I got some feedback from the (359)   mothers. I remember they had a high level of education. But if the (360)   education level was not that high, they feedbacked that they just (361)   didn't understand some questions. Or, they didn't know how to give a (362)   right answer for that because it was too broad.	23483	23803	Vinayak	2024-07-31 12:55:57				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		216	5	5	Yes, of course, power (363)   difference. In my case, I had no power in my position. I was always (364)   depending on creating win-win situations.	23804	23951	Vinayak	2024-07-31 12:56:18				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		217	5	5	Conflict with the group. Yes, (365)   of course. Especially the health care workers, they were fine what (366)   they've learned in communication, but it was just the effect after a (367)   training. It was really difficult to get them motivated for the project (368)   and also the different work groups. It's related to the gap between (369)   theory and practice. But sometimes I think we had to have more (370)   conflicts.	23952	24379	Vinayak	2024-07-31 12:58:31				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		218	7	5	(376)   [collaborator | Label: A6]: Yes.	24655	24695	Vinayak	2024-07-31 12:58:46				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		219	7	5	(386)   [collaborator | Label: A6]: Yes. I would go for a general kick off meeting with all (387)   the stakeholders	25225	25341	Vinayak	2024-07-31 12:59:09				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		220	10	5	and I would listen more to the health care workers,	25342	25393	Vinayak	2024-07-31 12:59:27				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		221	9	5	(388)   which is really difficult because there's no time.	25394	25452	Vinayak	2024-07-31 12:59:39				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		222	16	5	But I would focus to (389)   get a better relationship and time with the end providers. Sometimes it (390)   was easier with the mothers to be, but I would focus on that and I (391)   would focus on having more time to know each other better. It's (392)   important to know each other and then you can start working together.	25453	25778	Vinayak	2024-07-31 13:07:00				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		223	16	5	I (393)   wouldn't go with a foreign team, though I would mix it up with part of (394)   old parts from the end providers and some newbies. It's okay. But I (395)   wouldn't go in a system if we are totally new.	25779	25990	Vinayak	2024-07-31 13:07:22				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		224	16	5	I would always go for (396)   some connections with important leading persons.	25991	26069	Vinayak	2024-07-31 13:07:37				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		225	16	5	(404)   [collaborator | Label: A6]: Yes, of course. 	26459	26511	Vinayak	2024-07-31 13:07:54				16	17 Mistrust		1	Vinayak	2024-07-30 17:59:18	#E3CEF6
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		226	15	5	Maybe it's important to create win-win (405)   situations. If you have research what's the benefit for the clinic or (406)   what the benefit for a participating doctor. Can you use the data as (407)   well or can we have some shared analysis or something like that?	26511	26777	Vinayak	2024-07-31 13:08:22				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		227	15	5	If you (408)   are new to the system and you want to create a digital tool, you need (409)   to get some sharing research for everyone then it's easier or money.	26778	26939	Vinayak	2024-07-31 13:09:11				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		228	11	5	(415)   [collaborator | Label: A6]: I would always go for providing access to the patient (416)   side through the health care workers.	27201	27336	Vinayak	2024-07-31 13:09:54				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		229	11	5	There is a difference if a (417)   midwife approaches a mother-to-be or a researcher approaches a (418)   mother-to-be.	27337	27456	Vinayak	2024-07-31 13:10:09				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		230	6	5	(422)   [collaborator | Label: A6]: I think this would help to understand the targeting (423)   group if it's the patients to understand them better.	27554	27703	Vinayak	2024-07-31 13:10:40				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		270	6	7	I also did to some degree the communication with the (92)   company who develops the chatbot [organisation | Label: BD], which was actually not really (93)   a good idea because the owner of the chatbot will be the clinic and (94)   they actually have to decide everything.	5764	6037	Vinayak	2024-07-31 15:37:37				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		271	17	7	I was in between. I was in a (95)   sandwich position and I didn't know things, for example, and had to (96)   communicate that to the clinic and to [organisation | Label: BD].	6038	6214	Vinayak	2024-07-31 15:38:17				17	18 Skills or knowledge gap		1	Vinayak	2024-07-30 17:59:18	#BE81F7
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		272	5	7	Sometimes [organisation | Label: BD] were (97)   annoyed that the clinic doesn't get in touch with them and vice versa. (98)   That was actually an unfortunate position sometimes.	6215	6394	Vinayak	2024-07-31 15:38:43				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		273	2	7	(105)   [collaborator | Label: B3]: Actually, I was expecting that. I think both stakeholders (106)   expected that from me. It wasn't never really pronounced that I should (107)   do that. There was not a really responsible person for that. I did that (108)   sometimes.	6688	6959	Vinayak	2024-07-31 15:39:10				2	02 Unclear expectations		1	Vinayak	2024-07-30 17:59:18	#F5D0A9
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		274	2	7	(191)   [collaborator | Label: B3]: Yes. It was more complicated within the project because (192)   there was no structure before to work with each other. In these other (193)   jobs, there always were rules, how to work with each other and the (194)   responsibilities of each part of the co-creators. Within this project, (195)   it was not like that.	12051	12404	Vinayak	2024-07-31 15:39:31				2	02 Unclear expectations		1	Vinayak	2024-07-30 17:59:18	#F5D0A9
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		275	21	7	(203)   [collaborator | Label: B3]: Yes, that's actually it.	12783	12843	Vinayak	2024-07-31 15:39:57				21	22 CO		1	Vinayak	2024-07-30 17:59:18	#F5B999
