id	caseid	fid	pos0	pos1	owner	date	memo	ctid	cid	fid	seltext	pos0	pos1	owner	date	memo	avid	important	cid	name	memo	catid	owner	date	color
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		485	32	3	(386)   [collaborator | Label: A4]: The intervention grounded in theory and evidence, this (387)   was the first example I gave, right? I said that as a researcher, of (388)   course, I have a mindset. I have my theory, I have my empirical (389)   evidence to something, but then talking to different stakeholders, I (390)   have to make changes and I can only make changes if we are meeting on a (391)   level where we accept each other's points, each other's arguments, and (392)   where we can go beyond the problem, and I think, maybe this is a point (393)   that should be mentioned.	25315	25903	Vinayak	2024-08-01 17:47:57				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		486	36	3	In the (432)   very first beginning of the project, we somehow had to develop a (433)   strategy on how also to handle press releases to get people in touch in (434)   Germany wide and we did this through press releases, and then somehow (435)   the practical experience which is combined with my experience because I (436)   did it, drove me to the next points.	28488	28850	Vinayak	2024-08-01 17:49:01				36	15 Broad recruitment		2	Vinayak	2024-07-30 17:59:18	#D0F5A9
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		487	24	3	(438)   [collaborator | Label: A4]: For example, okay, we had to write personalized emails (439)   with information regarding the project. We had to talk to our group (440)   members, project members for ideas.	28868	29078	Vinayak	2024-08-01 17:49:22				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		488	31	3	We had to figure out, for example, (441)   here near the university there are companies or care houses for (442)   pregnant women who can be interviewed by myself, where I can maybe get (443)   more insights to the topic. Why do we somehow don't get the responses (444)   in a way of people participating in the app and not dropping off after (445)   a while.	29079	29438	Vinayak	2024-08-01 17:49:51				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		489	31	3	(471)   [collaborator | Label: A4]: Exactly,	31113	31157	Vinayak	2024-08-01 17:50:21				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		490	29	3	and then the group members can come into play (472)   and then out of this dynamic, something very good and wonderful is (473)   produced, I would say, in a way that you have new ideas that you can (474)   start or you can go in directions you were never able to discover.	31158	31430	Vinayak	2024-08-01 17:50:44				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		491	24	3	(480)   [collaborator | Label: A4]: Yes. For example, sending out these emails in the end (481)   was a good support of the Germany-wide recruitment into the app, but we (482)   somehow reached a point where we didn't get so many participants as we (483)   wanted, and then as the group members and also the group lead actually (484)   thought in a group meeting, in those weekly meetings, what can we do?	31693	32098	Vinayak	2024-08-01 17:51:34				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		492	31	3	(485)   What are the strategies? What is maybe a new strategy where we can (486)   maybe develop further out from our old strategy? We ended up in getting (487)   in contact with people and with companies taking care of homes of (488)   pregnant women here near the university. It took me, I think, almost (489)   half a year to get in touch with the government, or the person who is (490)   in charge of health in [german_city | replacement: city_29], and we are now discussing how the (491)   project can be taken in different districts to support people where (492)   they live.	32099	32680	Vinayak	2024-08-01 17:51:59				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		493	31	3	(494)   [collaborator | Label: A4]: When we did not have this creative approach, we never (495)   got in contact with a multiplier and without this multiplier, we never (496)   got in touch with the lady from the government and without this, I (497)   wouldn't have got a key for a new strategy.	32698	32993	Vinayak	2024-08-01 17:52:27				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		494	29	3	I think it's always a (498)   process which somehow develops new when it comes to creativity and (499)   group members and then you always somehow develop out of old and out of (500)   new experiences and information, a new basis of knowledge and of goals (501)   you now want to set, right?	32994	33285	Vinayak	2024-08-01 17:52:56				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		495	31	3	(511)   [collaborator | Label: A4]: Yes. This is a good question. I would say problems (512)   helped to facilitate co-creation and creativity because through (513)   problems we are set up on the same level. Okay, here's the problem. (514)   Everybody understood the problem and now it comes up with creativity (515)   and co-creation. How can we make an effort out of the problem? The (516)   problem is there, you can't change the problem. Then we have to see, (517)   okay, where are the benefits? Where can we take a benefit out for the (518)   project? Where can we be more in charge? Where do we have to take more (519)   working hours in to maybe facilitate somehow a solution? I would say.	33876	34574	Vinayak	2024-08-01 17:53:17				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		496	29	3	(521)   [collaborator | Label: A4]: Of course, solve problems, I would say. Then other team (522)   members, for example, when you are in a big meeting and you hear that (523)   there are somehow project milestones which are not developing as (524)   expected, then, of course, you are also involved in it, not in a way (525)   that you say, okay, well, I know the overall solution, but of course, (526)   you are thinking you are talking with the people, you are trying to (527)   help out of your position in a project with the mindset, the goals, the (528)   experiences you have and to just exchange this information. I would say (529)   exchange of information is the second point that, of course, is a (530)   facilitating factor.	34592	35328	Vinayak	2024-08-01 17:53:53				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		497	42	3	(532)   [collaborator | Label: A4]: When you then put it in a bigger picture, then it's (533)   building trust and maintaining relationships, because when I don't have (534)   trust and when I don't maintain relationships in a project, then I (535)   won't call [deemed_disclosive] in [organisation | Label: AO02] and discuss project affiliated (536)   problems with her, right?	35346	35724	Vinayak	2024-08-01 17:54:37				42	21 Trust and dependability		2	Vinayak	2024-07-30 17:59:18	#81BEF7
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		498	31	3	Then the last point, I think, being flexible (537)   at adapting throughout the process is catching up the same thing I said (538)   before. Of course, you have to be aware every time. You can't change (539)   this that you have to make changes and to just stand up and you (540)   maintain your work in a flexible way, then I think everybody benefits (541)   in projects.	35725	36097	Vinayak	2024-08-01 17:55:04				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		499	26	3	(543)   [collaborator | Label: A4]: I think also that, for example, when the team leader is (544)   a living example for flexibility, then of course, you have a role model (545)   where you say, okay, well, I have somehow an orientation in the project (546)   and this helps you very good to adapt in the beginning to circumstances (547)   maybe you don't see or you don't want to be part of. This is pretty (548)   much a good point. This is then the last point, developing orientation (549)   and training material for co-creators.	36115	36648	Vinayak	2024-08-01 17:55:19				26	05 Orientation		2	Vinayak	2024-07-30 17:59:18	#C8C8C8
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		500	32	3	(551)   [collaborator | Label: A4]: This is somehow, I think, one of the main benefits we (552)   have in the project and this is also some of the main benefits the (553)   group leader put in place really from the beginning on transparency. (554)   Everybody is on the same amount of information you can get. There is no (555)   materials, for example, only I would have and my colleague wouldn't get (556)   because it doesn't make sense. Maybe my colleague has a pretty good (557)   idea reading my ideas, reading my solutions and results and the idea is (558)   maybe the best I could get, but only if I share, only if I'm (559)   transparent, only if I developed somehow the orientation to share. This (560)   is what I meant with having to get a role model and what is your role (561)   model? Of course, my role model as a PhD student is my project leader.	36666	37529	Vinayak	2024-08-01 17:55:41				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		501	32	3	(568)   [collaborator | Label: A4]: Definitely. Only with transparency also, for example, (569)   hierarchies are not top-down anymore. Of course, you have hierarchies, (570)   but it also good that you have hierarchies, but with transparency, you (571)   have also an information flow which is much faster rather than to talk. (572)   Let's say I have to talk to five different people to get them on one (573)   level rather than to be transparent and we are all on the same level (574)   because there is no information they didn't get.	37822	38360	Vinayak	2024-08-01 17:55:56				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		502	32	3	(584)   [collaborator | Label: A4]: Yes. As I started working in the project as a student (585)   assistant, the project lead and my PhD supervisor told me, okay, (586)   mistakes can be made, this is not super bad, but you have then to give (587)   this information that, for example, you made a mistake, something went (588)   wrong. It did not happened in our project, but just maybe an example to (589)   make it clearer. Imagine you have a raw data set and you have it now (590)   and you somehow deleted one third of it and now it's gone. It doesn't (591)   make sense to try to cover your mistakes that nobody knows. No, it (592)   makes sense to, of course, go ahead and say it, okay, well, I made a (593)   big mistake. This is real. Shit happens. I know now how not getting in (594)   trouble again with it, but the problem is there.	38909	39752	Vinayak	2024-08-01 17:56:17				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		503	42	3	(596)   [collaborator | Label: A4]: Then I think trust you only get through the experience (597)   with everybody and when you once get trust and what I would say it's a (598)   more deeply trust, then you don't feel even super uncomfortable when (599)   you don't have solutions for problems because you are somehow, I would (600)   say, during the PhD studies, you are somehow also educated in a way of, (601)   okay, you are in charge, you are doing it, but we are a team.	39770	40245	Vinayak	2024-08-01 17:56:53				42	21 Trust and dependability		2	Vinayak	2024-07-30 17:59:18	#81BEF7
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		504	42	3	(607)   [collaborator | Label: A4]: I think this is also one of the main reasons why trust (608)   is there and why there is not a topic or situation, a problem popped up (609)   in the years before or now where I would say I hadn't trusted my (610)   colleagues to speak to them in a clear way and to say, okay, well, I (611)   feel uncomfortable with this and that and I don't see a solution.	40538	40932	Vinayak	2024-08-01 17:57:23				42	21 Trust and dependability		2	Vinayak	2024-07-30 17:59:18	#81BEF7
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		505	43	3	(703)   [collaborator | Label: A4]: Yes, definitely. Pre-existing relationships, of course. (704)   I mean, when I started as a student assistant was with [collaborator | Label: A3]. My (705)   former colleague was my supervisor and then she became my colleague (706)   when I began my PhD studies and of course, this somehow helped and we (707)   somehow got an extremely well grounded relationship. We perfectly (708)   worked together. This is what we both sometimes miss.	47076	47551	Vinayak	2024-08-01 17:57:48				43	22 Prior relationship		2	Vinayak	2024-07-30 17:59:18	#00F0F0
5	4	3	0	53486	Vinayak	2024-07-30 18:17:50		506	29	3	(754)   [collaborator | Label: A4]: Definitely.	50482	50529	Vinayak	2024-08-01 17:58:40				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		533	33	5	(55)   [collaborator | Label: A6]: I don't remember if we really named it, but I do (56)   remember that they were always interested in how can we close or (57)   minimize the gap between theory and the clinical and daily work or the (58)   participants. When we created the app and we tried to do some (59)   evaluations in advance with, for example, the mothers to be or the (60)   parents.	3267	3659	Vinayak	2024-08-01 18:15:00				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		534	41	5	(67)   [collaborator | Label: A6]: Yes. And of course, we had another intervention before. (68)   We use the experience from the training or communication trainings (69)   before and to learn from our mistakes or to learn from our strengths.	4050	4291	Vinayak	2024-08-01 18:18:54				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		535	41	5	(91)   [collaborator | Label: A6]: Yes, the mental capacity. And to look at this would be (92)   reduced. That was a learning, for example, for the parents to be. We've (93)   learned from the online trainings that they're really digital fit, so (94)   they had less problems to use online tools. We've already seen that (95)   they're digital natives and we've also have seen they're in an age that (96)   they're raised or educated with the digital media. So it was no problem (97)   for them. We've also learned from the online training which part of the (98)   training or which part of communication was really successful for them (99)   or useful especially for them. We could use it to focus on specific (100)   topics.	5511	6237	Vinayak	2024-08-01 18:19:41				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		536	31	5	I think this is the framework of the team. It's just the (136)   framework of the [digital_intervention | Case: A]. It was based on theory and we tried (137)   to evaluate it. Also [when] the app was developed, I noticed the focus (138)   was on theory. I think because I was not that involved in developing (139)   the app, not that deep, I think the team changed a little bit and they (140)   understood that they need to focus on the needs of the target group. I (141)   remember when we evaluated some lessons, it was also clear that some (142)   lessons were too long and we needed to shorten it, or it needs to be (143)   easy to use for the parents. So I think the second principle was then (144)   to frame it for the target group. Yes.	8370	9114	Vinayak	2024-08-01 18:22:53				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		537	31	5	(153)   [collaborator | Label: A6]: Yes, I think so. 	9611	9664	Vinayak	2024-08-01 18:23:16				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		538	24	5	(171)   [collaborator | Label: A6]: Yes, I think I remember when one of my work colleagues (172)   changed the position from the university to one of the hospitals to (173)   work there, and then she went back. She was a really important role (174)   player because she experienced the practical field side and she was (175)   also a part of the high academic team. This was a changing point for (176)   understanding the problems or the gap between theory and practice. I (177)   think this helped the whole team to find or to sort out problems (178)   between this gap.	10658	11229	Vinayak	2024-08-01 18:23:38				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		539	24	5	(186)   [collaborator | Label: A6]: Yes. As well, she was for a long time part of the (187)   university or leading team, 	11662	11784	Vinayak	2024-08-01 18:24:02				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		540	24	5	Sending the university colleague to the (190)   fields, we were able to connect and understand [each other] better. I (191)   think it was also a changing point for working better together and to (192)   be able to discuss in a different.	11941	12179	Vinayak	2024-08-01 18:24:15				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		541	24	5	(200)   [collaborator | Label: A6]: Yes, I think she was a translator, which really improved (201)   the whole project work. Also then we changed some responsibilities. She (202)   took responsibility for the clinics when she went back to the (203)   university. She was directly working with the field researchers and (204)   then she was able to translate it to the university and she could (205)   translate the university tasks to us. So it really improved the whole (206)   project. For me it was a turning point, a really good turning point. We (207)   were able to work more creative and closer together.	12611	13222	Vinayak	2024-08-01 18:25:47				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		542	42	5	(218)   [collaborator | Label: A6]: Yes. I think building trust and maintaining relationship (219)   with co-creators, it's in line with what I told you right now that one (220)   of the colleagues changed the roles and back.	13869	14094	Vinayak	2024-08-01 18:26:09				42	21 Trust and dependability		2	Vinayak	2024-07-30 17:59:18	#81BEF7
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		543	41	5	(229)   [collaborator | Label: A6]: We really learned a lot with our base for the app or (230)   training and we had a lot of training materials which we could use for (231)   the app, which helped a lot.	14636	14840	Vinayak	2024-08-01 18:27:23				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		544	29	5	I think there was an attempt to work with (232)   the communication trainers, though the trainers who were responsible (233)   for the trainings with the health care workers and the parents to be, I (234)   think they had. But I'm not really sure how it worked exactly, but they (235)   had an overview of the app and to give comments from their point of (236)   view.	14841	15209	Vinayak	2024-08-01 18:27:49				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
6	6	5	0	28380	Vinayak	2024-07-30 18:18:40		545	26	5	(261)   [collaborator | Label: A6]: I really appreciated the easy access to the processing (262)   app. In theory, we were able to give the app to mothers to be or health (263)   care workers to get feedback from that. I would recommend the easy (264)   access.	16673	16934	Vinayak	2024-08-01 18:28:50				26	05 Orientation		2	Vinayak	2024-07-30 17:59:18	#C8C8C8
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		636	33	7	(135)   [collaborator | Label: B3]: Yes. I developed it from the theory and from some (136)   qualitative interviews with long COVID patients.	8672	8814	Vinayak	2024-08-02 10:18:07				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		637	33	7	(239)   [collaborator | Label: B3]: For example, we talked a lot with patients who suffered (240)   from fatigue and noticed that there are actually different kinds of (241)   fatigue or types. On the one hand, we have people who have fatigue and (242)   cannot recover anymore the energy, and we have some people who do that (243)   very well, but feel like overwhelmed all the time. We call that in (244)   German, [German 00:20:36- 00:20:37].	14808	15253	Vinayak	2024-08-02 10:18:36				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		638	33	7	Then I checked the literature (245)   about fatigue and talked to other scientists from other universities to (246)   have recommendations that best address their needs. I developed (247)   recommendations that really help or are thought to help the one and the (248)   other group. We just developed a typology of fatigue and then addressed (249)   the needs of the patients with science.	15254	15643	Vinayak	2024-08-02 10:18:51				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		639	33	7	(267)   [collaborator | Label: B3]: Yes. It's actually very personal centred. Maybe it's (268)   redundant, but we thought about other subgroups of the society and how (269)   they might deal with long COVID. For example, people we know from (270)   research that, for example, women in their thirties to sixties have a (271)   lot of long COVID or are more frequently affected by long COVID. We (272)   asked patients from this subgroup of the population, but we also asked (273)   students how they would deal with long COVID and what then their needs (274)   would be. We try to be very inclusive and try to get different (275)   perspectives and needs of people, so person centred.	16631	17316	Vinayak	2024-08-02 10:19:11				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		640	33	7	(283)   [collaborator | Label: B3]: Yes.	17740	17780	Vinayak	2024-08-02 10:19:21				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		641	32	7	(294)   [collaborator | Label: B3]: I noticed when we had these workshops at the beginning (295)   where we all sat together and talked about how the chatbot should look (296)   like and the personality of the chatbot and so on, there it was a very (297)   kind and trustworthy environment. I think to some extent it was because (298)   there were four women and me as just one man. It's just like how women (299)   talk to each other. It's like not that one person has a strong opinion (300)   on something or wants to defend her opinion very, very strongly, but (301)   wants also to hear the opinion of others. I see it like that and we (302)   have to do it like that environment.	18265	18949	Vinayak	2024-08-02 10:19:35				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		642	32	7	(309)   [collaborator | Label: B3]: It was actually organic and I think we all were very (310)   curious how the process would look like. I think this also facilitated (311)   how we talk to each other because no one knew how the chatbot would (312)   look like at the end. This curiosity was the facilitator here.	19238	19552	Vinayak	2024-08-02 10:19:55				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		643	46	7	Also, no (313)   one of us had a real strong responsibility. Actually, we all wanted (314)   that the chatbot would be developed and be successful in the end, but I (315)   think for us it was not like existential that the chatbot would be (316)   successful at the end.	19553	19823	Vinayak	2024-08-02 10:20:14				46	25 FO		2	Vinayak	2024-07-30 17:59:18	#B07CE1
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		644	38	7	(335)   [collaborator | Label: B3]: Yes. What's helped me personally was building trust and a (336)   relationship with the person who did the communication from [organisation | Label: BD] to (337)   us and also dealt with the structure of the chatbot and talked with the (338)   programmers and us.	20960	21259	Vinayak	2024-08-02 10:21:08				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		645	24	7	That was really nice that we could talk to each (339)   other and also that we didn't have to have meetings because we knew (340)   that next week we would see each other again. It was unspoken that it (341)   would be like that, but that really had helped the process I think.	21260	21537	Vinayak	2024-08-02 10:21:21				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		646	29	7	Of (342)   course, including the co-creators was also helpful if they applied. The (343)   clinic, for example, I sent them a list when we were at this point with (344)   content we would like to have because we from the [organisation | Label: BU], we don't know (345)   things about physical conditions in long COVID symptoms like thrombosis (346)   or a headache and what to do if patients have these symptoms. We gave (347)   the clinic these symptoms so that they could develop some interventions (348)   about that. That was also very helpful because I think that chatbot (349)   really profit it about that with that. 	21538	22162	Vinayak	2024-08-02 10:21:41				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		647	31	7	Also being flexible was helpful (350)   because the expectations of each co-creator or at least from our side, (351)   was that you could talk with the chatbot really like typing in (352)   sentences and get replies from the chatbot. At the end, it wasn't like (353)   that. It was more like the chatbot said something to you. Then you can (354)   choose an option what to do next. It was not a real conversation, but (355)   more like a forced conversation. I think being flexible in this respect (356)   was helpful to not be disappointed at the end.	22162	22714	Vinayak	2024-08-02 10:22:00				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		648	34	7	(363)   [collaborator | Label: B3]: Yes. She had the lead in her company and for her at the (364)   end, it seemed like it was very important for her that the chatbot (365)   would run, maybe because she put so much effort in it that it would be (366)   very disappointing if the chatbot doesn't work at the end or if someone (367)   is disappointed with the chatbot. For her it was really a big deal.	23083	23484	Vinayak	2024-08-02 10:22:19				34	13 Ownership		2	Vinayak	2024-07-30 17:59:18	#FFE2CC
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		649	32	7	(379)   [collaborator | Label: B3]: Well, that's hard to say because I try to have this (380)   relationship with all people I work with. It's maybe more natural, but (381)   if I would have to say something about that, it was really openness. (382)   Listen to the other person, take that person seriously and don't try to (383)   force too much, even though it would be a subjective impression for (384)   you.	24164	24576	Vinayak	2024-08-02 10:22:40				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		650	24	7	(390)   [collaborator | Label: B3]: Also what I experienced is that the Germans are very weird (391)   when it comes to small talk and stuff. They actually don't do that and (392)   talk right away about the work. It was actually very nice to talk to a (393)   person in a way and talk about the weekends and other stuff. I think (394)   that was also very helpful.	24826	25191	Vinayak	2024-08-02 10:22:57				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		651	29	7	(422)   [collaborator | Label: B3]: Yes.	26846	26886	Vinayak	2024-08-02 10:23:11				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		652	31	7	(429)   [collaborator | Label: B3]: Yes. We have a small documentation about the process. At (430)   the beginning, we thought the bot would really look differently than it (431)   looked at the end. It was really good to be flexible in this respect (432)   because the [organisation | Label: BD] company couldn't do anything we wanted. We had to (433)   find different solutions for these parts, for example. Another example (434)   was that we wanted the chatbot to say something to the patients even (435)   though they asked. Things like, “You're doing well at the moment and (436)   others are also doing very badly at the moment because of COVID and you (437)   are not the only one”. Sentences like these. We wanted the chatbot to (438)   do it proactively. It didn't work at the end and it was good to be (439)   flexible, to not be disappointed by other stuff like, the onboarding in (440)   the chatbot was different at the beginning than at the end. We had to (441)   talk about that. That was good from both sides to be flexible with this (442)   respect.	27232	28299	Vinayak	2024-08-02 10:23:43				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		653	45	7	What helped also with the (613)   feedbacks at the end and the interviews that we conducted with the (614)   clinic and the [collaborator | Label: B6] was that we could refer to the application (615)   for the fender and say, we have it here in our application that we (616)   would do this and that. They had the feeling that it's mandatory to do (617)   so. That was a facilitator at the end. Also, I think annoying people is (618)   also helpful. If you write them emails and ask for that, that can also (619)   help.	39606	40126	Vinayak	2024-08-02 10:24:16				45	24 Top-down management		2	Vinayak	2024-07-30 17:59:18	#E0F8E0
7	12	7	0	47461	Vinayak	2024-07-30 18:19:29		654	46	7	(625)   [collaborator | Label: B3]: Yes.	40377	40417	Vinayak	2024-08-02 10:24:31				46	25 FO		2	Vinayak	2024-07-30 17:59:18	#B07CE1
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		655	29	8	(18)   [collaborator | Label: B3]: Okay, it's now okay. Yes, they added value because we had (19)   different perspectives. I noticed that some people looked differently (20)   at the interventions or what people need. So that was very important (21)   for creating the content at the end.	1009	1298	Vinayak	2024-08-02 10:25:30				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		656	33	8	(35)   [collaborator | Label: B3]: Okay. The laypeople added value. We had several laypeople, (36)   for example, people with long-COVID. They could tell what they would (37)   need in that situation. They had only their perspectives. We also took (38)   other groups of people into account who should imagine what it is like (39)   to have long-COVID. We asked them what they would need in such a (40)   situation. Those perspectives were very helpful because we came up with (41)   the idea that students would need help to finance their studies, for (42)   example, and give them information about very specific things. We then (43)   thought that if we had more time for the chatbot, we could even take (44)   more perspectives into account. So far, we looked only at a few (45)   subgroups of the population but there would be more room for other (46)   people as well because one woman in her forties for example said that (47)   she needs to care for her parents as well as her children so she has a (48)   lot of responsibilities and she would like to have some information (49)   that could help in their daily live for example. I think there are even (50)   more subgroups of the population that need similar information for (51)   themselves.	1822	3075	Vinayak	2024-08-02 10:25:52				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		657	29	8	Then we had the designers. I don't (53)   know what they did. I think they do what designers do, like creating (54)   the persona, for example, or doing the layout for the website for the (55)   chatbot.	3172	3375	Vinayak	2024-08-02 10:26:07				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		658	29	8	Then, for the (66)   physiotherapist, the sports therapist, the pilots, and the other (67)   stakeholders, we created the content and thought about the structure of (68)   the chatbot. That's it, which is how each of us added value to that.	4230	4470	Vinayak	2024-08-02 10:27:40				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		659	33	8	(78)   [collaborator | Label: B3]: Yes.	5022	5061	Vinayak	2024-08-02 10:27:54				33	12 Needs analysis		2	Vinayak	2024-07-30 17:59:18	#F6CECE
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		660	34	8	The [collaborator | Label: B6] also added some content to (86)   the chatbot. She also created something because she was so engaged at (87)   the end and liked what we did. She searched for literature in her free (88)   time and also used some stuff from another project, I think. For (89)   example, mindfulness training and other stuff.	5446	5784	Vinayak	2024-08-02 10:28:13				34	13 Ownership		2	Vinayak	2024-07-30 17:59:18	#FFE2CC
8	12	8	0	61522	Vinayak	2024-07-30 18:19:32		661	34	8	(96)   [collaborator | Label: B3]: Yes.	6095	6134	Vinayak	2024-08-02 10:28:23				34	13 Ownership		2	Vinayak	2024-07-30 17:59:18	#FFE2CC
